Bus Number,Direction,Stop Order,Stop Name,Arrival Time,Departure Time,Frequency,Day Type,Fare,Connections
6A,Outbound,2,Burslem Town Centre,14:55,14:57,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,15:08,15:10,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,15:23,15:25,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,15:38,15:40,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,14:58,15:00,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,15:10,15:12,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,15:23,15:25,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,15:38,15:40,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,15:53,15:55,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,15:13,15:15,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,15:25,15:27,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,15:38,15:40,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,15:53,15:55,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,16:08,16:10,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,15:28,15:30,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,15:40,15:42,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,15:53,15:55,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,16:08,16:10,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,16:23,16:25,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,15:43,15:45,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,15:55,15:57,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,16:08,16:10,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,16:23,16:25,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,16:38,16:40,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,15:58,16:00,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,16:10,16:12,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,16:23,16:25,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,16:38,16:40,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,16:53,16:55,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,16:13,16:15,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,16:25,16:27,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,16:38,16:40,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,16:53,16:55,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,17:08,17:10,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,16:28,16:30,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,16:40,16:42,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,16:53,16:55,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,17:08,17:10,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,17:23,17:25,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,16:43,16:45,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,16:55,16:57,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,17:08,17:10,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,17:23,17:25,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,17:38,17:40,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,16:58,17:00,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,17:10,17:12,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,17:23,17:25,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,17:38,17:40,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,17:53,17:55,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,17:13,17:15,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,17:25,17:27,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,17:38,17:40,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,17:53,17:55,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,18:08,18:10,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,17:28,17:30,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,17:40,17:42,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,17:53,17:55,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,18:08,18:10,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,18:23,18:25,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,17:43,17:45,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,17:55,17:57,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,18:08,18:10,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,18:23,18:25,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,18:38,18:40,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,17:58,18:00,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,18:10,18:12,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,18:23,18:25,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,18:38,18:40,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,18:53,18:55,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,18:13,18:15,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,18:25,18:27,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,18:38,18:40,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,18:53,18:55,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,19:08,19:10,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,18:28,18:30,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,18:40,18:42,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,18:53,18:55,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,19:08,19:10,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,19:23,19:25,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,18:43,18:45,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,18:55,18:57,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,19:08,19:10,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,19:23,19:25,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,19:38,19:40,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,18:58,19:00,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,19:10,19:12,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,19:23,19:25,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,19:38,19:40,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,19:53,19:55,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,19:13,19:15,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,19:25,19:27,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,19:38,19:40,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,19:53,19:55,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,20:08,20:10,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,19:28,19:30,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,19:40,19:42,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,19:53,19:55,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,20:08,20:10,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,20:23,20:25,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,19:43,19:45,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,19:55,19:57,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,20:08,20:10,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,20:23,20:25,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,20:38,20:40,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,19:58,20:00,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,20:10,20:12,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,20:23,20:25,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,20:38,20:40,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,20:53,20:55,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,20:13,20:15,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,20:25,20:27,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,20:38,20:40,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,20:53,20:55,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,21:08,21:10,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,20:28,20:30,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,20:40,20:42,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,20:53,20:55,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,21:08,21:10,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,21:23,21:25,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,20:43,20:45,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,20:55,20:57,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,21:08,21:10,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,21:23,21:25,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,21:38,21:40,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,20:58,21:00,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,21:10,21:12,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,21:23,21:25,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,21:38,21:40,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,21:53,21:55,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,21:13,21:15,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,21:25,21:27,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,21:38,21:40,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,21:53,21:55,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,22:08,22:10,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,21:28,21:30,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,21:40,21:42,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,21:53,21:55,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,22:08,22:10,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,22:23,22:25,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,21:43,21:45,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,21:55,21:57,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,22:08,22:10,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,22:23,22:25,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,22:38,22:40,Every 20m,Weekday,£1.50,None
6A,Outbound,1,Hanley Bus Station,21:58,22:00,Every 20m,Weekday,£2.80,"7, 21"
6A,Outbound,2,Burslem Town Centre,22:10,22:12,Every 20m,Weekday,£2.30,22
6A,Outbound,3,Tunstall Town Centre,22:23,22:25,Every 20m,Weekday,£2.00,None
6A,Outbound,4,Goldenhill,22:38,22:40,Every 20m,Weekday,£1.80,None
6A,Outbound,5,Kidsgrove Town Centre,22:53,22:55,Every 20m,Weekday,£1.50,None
7,Inbound,1,"Ravens Lane, Tunstall",05:58,06:00,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",06:08,06:10,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",06:18,06:20,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",06:28,06:30,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,06:38,06:40,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",06:48,06:50,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",06:58,07:00,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,07:08,07:10,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",06:13,06:15,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",06:23,06:25,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",06:33,06:35,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",06:43,06:45,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,06:53,06:55,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",07:03,07:05,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",07:13,07:15,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,07:23,07:25,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",06:28,06:30,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",06:38,06:40,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",06:48,06:50,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",06:58,07:00,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,07:08,07:10,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",07:18,07:20,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",07:28,07:30,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,07:38,07:40,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",06:43,06:45,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",06:53,06:55,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",07:03,07:05,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",07:13,07:15,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,07:23,07:25,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",07:33,07:35,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",07:43,07:45,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,07:53,07:55,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",06:58,07:00,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",07:08,07:10,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",07:18,07:20,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",07:28,07:30,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,07:38,07:40,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",07:48,07:50,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",07:58,08:00,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,08:08,08:10,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",07:13,07:15,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",07:23,07:25,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",07:33,07:35,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",07:43,07:45,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,07:53,07:55,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",08:03,08:05,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",08:13,08:15,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,08:23,08:25,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",07:28,07:30,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",07:38,07:40,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",07:48,07:50,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",07:58,08:00,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,08:08,08:10,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",08:18,08:20,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",08:28,08:30,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,08:38,08:40,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",07:43,07:45,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",07:53,07:55,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",08:03,08:05,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",08:13,08:15,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,08:23,08:25,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",08:33,08:35,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",08:43,08:45,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,08:53,08:55,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",07:58,08:00,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",08:08,08:10,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",08:18,08:20,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",08:28,08:30,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,08:38,08:40,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",08:48,08:50,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",08:58,09:00,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,09:08,09:10,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",08:13,08:15,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",08:23,08:25,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",08:33,08:35,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",08:43,08:45,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,08:53,08:55,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",09:03,09:05,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",09:13,09:15,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,09:23,09:25,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",08:28,08:30,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",08:38,08:40,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",08:48,08:50,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",08:58,09:00,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,09:08,09:10,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",09:18,09:20,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",09:28,09:30,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,09:38,09:40,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",08:43,08:45,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",08:53,08:55,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",09:03,09:05,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",09:13,09:15,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,09:23,09:25,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",09:33,09:35,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",09:43,09:45,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,09:53,09:55,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",08:58,09:00,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",09:08,09:10,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",09:18,09:20,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",09:28,09:30,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,09:38,09:40,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",09:48,09:50,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",09:58,10:00,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,10:08,10:10,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",09:13,09:15,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",09:23,09:25,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",09:33,09:35,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",09:43,09:45,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,09:53,09:55,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",10:03,10:05,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",10:13,10:15,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,10:23,10:25,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",09:28,09:30,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",09:38,09:40,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",09:48,09:50,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",09:58,10:00,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,10:08,10:10,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",10:18,10:20,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",10:28,10:30,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,10:38,10:40,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",09:43,09:45,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",09:53,09:55,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",10:03,10:05,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",10:13,10:15,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,10:23,10:25,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",10:33,10:35,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",10:43,10:45,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,10:53,10:55,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",09:58,10:00,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",10:08,10:10,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",10:18,10:20,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",10:28,10:30,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,10:38,10:40,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",10:48,10:50,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",10:58,11:00,Every 15m,Weekday,£2.00,21
7,Inbound,8,Hanley Bus Station,11:08,11:10,Every 15m,Weekday,£2.50,"6A, 9"
7,Inbound,1,"Ravens Lane, Tunstall",10:13,10:15,Every 15m,Weekday,£1.20,None
7,Inbound,2,"High Lane, Chell",10:23,10:25,Every 15m,Weekday,£1.30,None
7,Inbound,3,"Waterloo Road, Cobridge",10:33,10:35,Every 15m,Weekday,£1.50,None
7,Inbound,4,"Hulton Street, Burslem",10:43,10:45,Every 15m,Weekday,£1.50,None
7,Inbound,5,Cobridge Traffic Lights,10:53,10:55,Every 15m,Weekday,£1.80,23
7,Inbound,6,"Hope Street, Hanley",11:03,11:05,Every 15m,Weekday,£2.00,None
7,Inbound,7,"Town Road, Hanley",11:13,11:15,Every 15m,Weekday,£2.00,21
